id_sample;ADH1C;DHRS11;UGP2;SLC7A5;CTSS;DAO;NIBAN1;PRUNE2;FOXF2;TENT5C;KLF10;FABP1;RPSAP19;NCAPH;TPM1;PLA2G12B;PLAAT4;IGLV8-61;GSS;L1TD1;RNF186;HES2;MXRA8;SOX18;NDFIP2;SIAE;NEURL1B;DDIT4;TRPM4;RETREG1;OTULINL;CPVL;SAMD9;ANKRD40CL;EPN3;CRYBG2;GIPC2;P3H2;STEAP3;THNSL2;TRAPPC14;RHBDL2;RPP25;SEMA4C;RNF43;EPS8L1;TOR4A;PAQR5;SIDT1;ESRP1;SYTL2;BSPRY;CDHR2;ERRFI1;CLIC5;PLLP;GAL;CRYL1;YBX2;ANGPTL4;tissue_status
EPSM-COLON-0154;9.431769888888887;3.0452160303030302;6.237146661616159;4.058549348484849;7.75427596969697;8.522929090909091;1.0783009090909084;3.700092611111111;2.8748954797979787;5.226031752525252;5.819708449494949;7.117785621212121;2.131813651515152;1.7551701363636365;3.648763227272728;2.3335743888888887;6.45925765151515;4.776917833333333;3.9916849444444447;2.4301746818181824;5.1810602171717175;1.3028007020202017;3.0952714646464643;2.8870367121212115;4.871793489898988;4.863831151515151;4.788566570707071;3.718014595959596;5.528073984848485;3.2339793535353536;3.1826209999999997;3.1057952575757577;3.731930227272728;2.439730833333333;3.3028753080808078;3.4998130858585856;4.310173545454545;1.7842759444444443;4.477344388888888;3.0250877626262622;4.0854767121212126;2.3392866868686863;4.105964606060606;4.003064267676766;3.2737910757575754;4.154702954545453;4.799762570707071;4.50452254040404;2.8123765606060607;4.9543645;4.707318338383839;4.672915772727271;4.65878954040404;3.5139193484848485;5.118110333333333;1.9704642828282828;1.9690291616161613;6.269109994949495;1.7063809494949496;1.0740941363636365;normal
EPSM-COLON-0155;3.102142000000001;2.9474099999999996;6.561043;3.1847855000000003;4.617089999999999;7.8835739999999985;5.6622080000000015;4.8926985;5.649135999999999;3.131575;5.0978525;0.9425755000000008;2.1318125;1.7140645;7.5766399999999985;2.194032;6.926741000000002;3.0923055000000006;3.6124165;1.8654685;2.4035175;1.1431129999999998;4.592732;2.7848945;3.676328;3.795784;5.8656169999999985;4.327233999999999;3.4860695;4.225186;2.457929;4.295911500000001;3.064366;1.9693435;1.1996749999999996;2.4467950000000003;2.718038;4.2149955000000014;3.1962095;2.7894065;2.409393;1.9551809999999992;3.209484;4.7795974999999995;1.2246694999999996;1.0493414999999997;2.5297745000000003;1.9183265000000005;0.5323994999999999;1.7358414999999998;1.8777685000000008;2.6223865;2.095583;4.8646005;3.606147;0.35468299999999964;3.200138;5.3628505;0.0;4.3886794999999985;normal
EPSM-COLON-0156;8.902266909090908;5.459838333333333;6.073803722222222;3.148698156565657;6.034029666666667;9.041664393939396;5.5978497727272725;2.694238388888889;3.862495388888888;5.720982141414139;5.435453267676767;9.522377742424242;2.5398413181818182;2.915522803030304;7.270707772727272;3.2319441666666666;4.596507803030302;3.4810646212121212;5.981725853535355;3.1223713080808086;4.2220542777777785;2.8409851919191915;3.0284591212121215;3.0907682777777765;4.5748990808080805;4.468143474747475;5.309196166666667;4.724303707070707;3.374024893939394;4.36865706060606;4.206792555555555;3.053120651515152;4.065483510101012;4.636635166666666;2.7113432222222222;3.712778207070707;5.182113318181818;3.0248765101010098;5.092456388888888;1.8747238636363632;3.7140348686868685;4.135013757575757;3.813491742424242;2.6313222070707063;4.140706732323232;3.2624920454545436;4.754133550505051;5.035593601010102;3.0296456515151515;5.393532499999999;4.5760411868686885;4.4039885000000005;5.5078636616161605;3.780909287878788;5.986664530303029;3.13772643939394;5.812857646464647;6.417625702020202;0.7378944646464647;2.44710056060606;normal
EPSM-COLON-0157;9.038616000000001;6.511524999999999;7.2185320000000015;4.3190685;8.133704999999999;10.079135;2.5100259999999994;2.3298185;3.446159;5.064553;4.1985255;11.5019065;2.3713345;2.9619675;5.6659539999999975;4.125071;6.517723999999999;9.7863825;5.5370545;3.4564394999999997;5.5172325;3.359439;3.81701;2.6079235;5.547590999999999;6.011225999999999;5.113272;5.7172389999999975;6.3542595;4.543657;5.216828;4.5413455;4.235613;4.210894499999998;4.074197;4.576748;4.704155;3.1678675;4.169226499999999;1.8427955000000003;4.180759999999999;4.465022999999999;4.624378;2.9436115000000003;3.9551505;3.5923745000000005;5.271564499999998;4.7491225;2.4996005;6.455771499999999;4.8771085;4.569126499999999;7.098706;4.568412500000001;6.697697999999999;2.245645;2.083884;7.086432500000001;3.3593379999999997;1.2747214999999998;normal
EPSM-COLON-0158;7.767617666666666;5.033728515151513;6.9994137121212106;2.041053227272727;4.313783363636364;8.937917333333337;5.8991530303030295;5.083142166666666;5.673095222222222;5.900964101010098;6.161268611111111;1.5872237424242432;2.354374196969697;3.4429558333333343;4.795712333333333;3.063499833333333;5.3504779797979785;1.4292970353535348;5.2299326212121215;3.6167974696969702;6.231400055555558;3.1862919141414134;3.0284591212121215;3.4574850959595955;5.201676166666666;4.468143474747475;5.205070247474748;4.129678323232324;6.341825863636363;3.20060647979798;5.633317222222222;4.580684227272728;3.5651535858585865;3.8174505;4.485939479797981;4.1032142626262615;4.310173545454545;3.5288704898989893;4.5798630555555535;1.4348788434343431;4.314056308080809;3.910547873737373;2.643600287878788;1.9454511767676759;3.0657313181818178;2.779211136363635;2.8833437222222225;2.026190924242424;2.124357772727273;1.9899805;5.057390742424243;2.9825157727272726;5.5078636616161605;3.9144042575757583;6.3980849393939385;1.5277096717171716;3.186241515151515;6.298813136363636;3.735590727272728;3.4504514090909084;normal
EPSM-COLON-0159;9.07967;7.0222409999999975;7.539796999999997;2.2184325000000005;8.6377;8.951732000000002;2.3197879999999995;2.3367935;3.5391279999999994;4.934656;5.043029499999999;11.7497905;1.9923544999999998;2.7452275;5.3732219999999975;5.166425;5.046790999999999;7.883130499999999;5.687903500000001;2.4197805;5.8532265;4.060243;3.195456;2.6718475;6.290289;6.558639999999999;5.7867989999999985;4.8780269999999994;6.7403414999999995;5.315147999999999;5.422132999999999;3.9147705000000004;4.1856860000000005;5.258412499999999;4.3007550000000005;4.106757999999999;5.5925119999999975;3.3707735;3.3757675000000003;2.2720895;3.99559;5.034236999999999;4.230933;2.2053195;3.9290415;4.114601499999999;5.5584705;5.1818805;3.8625105;6.526396499999999;5.7137765;5.4503325;6.9826289999999975;4.189639499999998;6.657174;1.7298469999999997;1.4714929999999995;7.6354545;3.4714019999999994;1.4692294999999995;normal
EPSM-COLON-0160;7.011184838383839;6.312057969696967;7.135532828282827;2.9113456717171715;6.947910515151515;8.471055560606061;4.091333484848484;4.391617388888888;2.6005621717171707;5.181036262626262;4.624247883838383;11.686510651515153;2.651121590909091;3.3023070252525266;6.4859531212121215;2.7827592777777777;4.995668484848483;7.584599792929293;5.937502722222224;5.100075954545456;5.1810602171717175;2.4015039090909087;3.8636134141414136;2.6833051464646456;5.168687898989899;6.644425696969696;5.907920202020201;5.09022702020202;6.341825863636363;4.435402808080808;5.157808999999999;4.290973893939394;2.5644937373737373;5.1579345000000005;1.4238910353535348;2.4704816666666662;4.589194272727274;1.9393510151515148;2.529489722222222;1.4687130757575757;4.1997665101010115;3.7758683434343423;4.430934454545454;3.5784774393939385;3.5512040858585854;3.745772954545453;5.256052772727274;3.6194041060606064;3.2469147424242424;5.228844499999999;4.6635592878787895;5.018679409090909;2.4653480606060607;3.2024310858585863;4.340982893939394;1.3264575757575756;2.9299862828282826;5.556234601010099;2.259801797979798;2.44710056060606;normal
EPSM-COLON-0161;7.994547515151515;2.4770696060606063;6.101027545454545;3.5838443787878798;6.625364333333334;8.05606731818182;4.392636742424242;1.0597252777777773;2.6005621717171707;5.271027242424242;5.392758247474747;11.44605143939394;1.7979728333333331;2.6342251868686875;5.580466984848485;3.7372771666666655;4.818263737373736;4.668930065656565;4.080131207070707;0.9963388131313132;5.546395813131313;2.4015039090909087;4.231081303030302;3.5797240353535345;5.5645471111111116;6.407013090909089;4.94475544949495;5.227448262626263;6.437561378787879;5.436589020202018;2.451069888888889;3.895914348484848;3.498442929292929;4.8228135000000005;3.0940992777777785;3.2513537777777777;2.9150699090909087;1.9393510151515148;4.545690166666665;2.517574277777777;4.171194060606061;4.449265994949494;4.950886212121212;2.990587984848484;3.7592638434343435;4.303404772727271;3.841553146464647;4.044260954545455;0.531051106060606;5.6131165;1.5129076515151518;4.135061227272727;6.286181606060605;3.5139193484848485;5.346677227272727;2.1717163787878793;2.0971567777777778;5.942375439393937;2.4442754141414142;1.338133833333333;normal
EPSM-COLON-0162;7.3894012525252535;6.927549929292928;4.8759555;2.3179644595959594;8.076822151515152;8.989790863636365;6.079934984848483;2.8199701666666663;4.740361974747474;4.956058813131311;6.161268611111111;10.48421459090909;2.354374196969697;1.4387103181818182;6.184124409090908;3.624980944444444;4.1529959343434335;3.373076853535353;5.274155752525252;2.5290599141414147;4.587389873737374;2.7468106313131306;4.1976751313131295;3.2537535303030296;6.257300732323233;6.367444323232322;4.580314732323234;3.9924570808080806;3.565495924242424;3.7011995858585856;5.304119222222223;4.290973893939394;3.1648896464646468;3.780214833333333;1.31950302020202;2.1510339848484845;5.530889227272726;1.4741258030303026;3.9305781666666664;3.261927388888888;3.9140420151515154;1.6209958585858582;3.0335641060606062;3.83976164141414;3.6899105909090895;3.448369318181817;3.4308919646464644;3.8318325303030303;3.102068681818182;6.1620765;4.6635592878787895;5.018679409090909;3.880471595959596;5.071360661616162;4.2952695151515154;1.60821051010101;2.289348202020202;5.1997969040404035;4.058419555555556;3.1336037727272723;normal
EPSM-COLON-0163;3.4559505454545465;2.95052495959596;5.4748796111111115;2.1201707222222224;7.485487484848485;8.574802621212122;4.2721154393939385;3.7629585;3.4235620959595954;4.416112934343434;4.496162823232323;2.7895198030303043;2.168907075757576;2.915522803030304;7.331073515151515;2.3897225;5.971394595959595;5.964783277777778;4.610808782828284;3.2706991565656574;5.774730560606061;3.437424075757576;3.729988727272727;2.3573346414141407;4.508922545454545;6.1300317171717165;6.038077601010102;5.09022702020202;7.0598422272727275;4.769131545454545;5.011498777777779;3.9749262575757576;3.2316003030303038;3.445093833333333;3.7900193787878793;3.428824712121212;3.7172544999999997;2.637188833333333;4.545690166666665;1.8747238636363632;3.8854695656565665;4.314586464646464;3.5535158636363637;2.4680195808080803;4.002000227272727;4.154702954545453;2.8833437222222225;4.539927277777777;3.4641838333333337;7.0404125;4.488523085858587;3.0209339545454545;2.748372767676768;3.0244377929292936;6.672365212121211;1.4874592525252524;3.058113898989899;6.209703712121211;3.5511171111111115;2.6583323181818184;normal
EPSM-COLON-0164;8.826623626262625;6.454094575757575;7.380547237373736;4.691489308080809;5.98027196969697;8.004193787878789;2.7655991515151506;4.454483277777777;3.039495464646464;4.461108424242424;6.28935367171717;11.926969863636366;2.168907075757576;3.3726314292929302;6.727416090909092;3.5126847222222213;5.3504779797979785;7.800575328282827;5.318378883838385;2.776272994949496;5.1810602171717175;4.002471439393939;2.293523343434343;3.742709287878786;5.2346644343434345;2.924961535353536;5.465385045454546;3.809495424242424;5.049396409090909;4.468775681818182;4.4994130000000006;2.684398409090909;3.6652195707070714;3.2961511666666663;1.4586870404040402;3.7837665808080807;5.2518685000000005;3.5288704898989893;4.545690166666665;0.7581941969696969;3.5997450707070713;4.314586464646464;4.853395257575758;4.329669520202018;2.8923481868686873;3.782948409090908;5.0279076717171725;2.451047772727273;2.7399535303030302;2.5389405;3.9196554292929298;4.826588500000001;5.5078636616161605;6.050323772727273;3.9295624848484847;1.5277096717171716;3.3143691313131316;7.2196105202020195;4.150656363636363;1.443749712121212;normal
EPSM-COLON-0165;9.431769888888887;5.88594815151515;6.672727833333332;5.205753025252527;8.076822151515152;7.692952606060606;6.019674333333333;3.7629585;4.904961959595958;4.281126464646464;4.282687722222222;12.407888287878787;2.0947202272727274;2.8100361969696976;4.131689166666667;4.298758277777779;4.374751868686867;3.0491135505050497;5.80483332828283;2.2818468333333337;5.455061914141416;3.3746410353535348;3.7633948989898975;5.08733762121212;5.102711363636363;4.665987313131311;4.736503611111112;4.541342050505051;2.799611803030303;5.269724651515151;4.4994130000000006;4.422660409090909;3.9987728535353537;3.556800833333333;3.7552233737373744;3.2158595909090906;5.635522;2.9085702070707065;2.9395643888888885;2.348403116161616;2.771144035353536;3.7758683434343423;4.365940484848485;3.023248510101009;3.308467702020202;2.0357020454545447;5.757971994949496;5.000188863636363;0.7483201969696969;2.6487324999999995;4.7510773888888895;4.135061227272727;5.366351308080809;4.047899227272728;4.066702621212121;2.9767247626262625;2.2252843939393943;6.892875964646463;3.366643494949495;3.2920275909090906;normal
EPSM-COLON-0166;8.443539500000002;5.5837495000000015;5.8427995;3.5557725;6.9724334999999975;7.9387634999999985;4.4284935;3.9918775;4.9983775;3.4618794999999998;5.499992499999999;9.8941295;2.6770045;3.0549525;6.6357304999999975;2.2020865;5.3877425;5.2715125;5.9698945000000005;3.9832345;5.6431855;2.9303705;4.437447499999998;3.3355764999999997;4.5567085;5.331051499999999;4.6910085000000015;5.4709115;6.036533499999999;3.794810500000001;4.168364499999999;2.9009435000000003;3.6638504999999997;3.4712504999999996;3.6952795;2.1905705;4.241813499999999;3.1647275;4.443139499999999;1.9873025000000002;3.9923634999999993;3.6732294999999997;3.8472805;3.3422544999999997;3.7161035;2.8516395;4.6341655;4.0025995000000005;1.8270515;5.579102499999999;3.4699385;4.7127645000000005;5.136834500000001;5.1889555000000005;4.6768934999999985;1.9092305;5.1942605;6.135737499999999;3.5631795;2.6700824999999995;normal
EPSM-COLON-0167;9.885629585858583;5.507183868686868;6.6182801868686845;3.227815651515152;4.098752575757576;8.41918203030303;6.562020196969696;5.4603375;2.8200288181818167;6.080946060606059;5.947793510101008;10.243755378787881;2.0576268030303027;3.337469227272728;5.640832727272728;3.681129055555555;5.128722045454544;6.504722116161616;5.0972632272727285;2.084076368686869;6.551068702020202;2.118980227272727;3.462739353535353;3.3759924696969685;5.333629237373737;5.853050343434344;5.595542444444447;3.4893125252525246;6.676900166666666;4.1350469444444435;4.609145666666667;4.08027546969697;4.032128181818182;2.8493231666666663;3.1288952828282834;3.925743328282828;3.891642454545455;2.5208825303030302;3.1104288333333328;2.280734651515151;4.171194060606061;4.673731878787878;3.5535158636363637;2.8272853585858577;3.1350845707070705;2.6676847727272714;4.982278651515152;3.9026420050505046;0.38620504545454537;4.624988500000001;4.488523085858587;4.788170318181818;5.5786198383838395;4.359387489898991;4.249556136363636;2.0912155404040407;1.3283910808080803;6.774063398989898;2.6748674343434344;3.0807958333333327;normal
EPSM-COLON-0168;8.297120646464647;6.027984757575758;6.6999516565656565;3.6234031262626263;7.377972090909092;8.15981437878788;5.658110424242424;4.328751499999999;6.2766284999999975;4.056149015151513;5.179283146464647;9.522377742424242;2.243093924242424;1.6145213282828283;7.331073515151515;3.1757960555555558;4.90696611111111;9.852342914141412;5.981725853535355;4.259551479797981;6.048732257575757;3.029334313131313;4.398112161616161;2.4388272676767673;4.5748990808080805;6.011325414141412;5.100944328282829;4.907265363636364;3.7569669545454554;5.136233156565656;4.682300777777779;4.053938166666667;3.9320621969696967;4.636635166666666;4.41634746969697;2.6124584141414138;5.286746090909091;2.9085702070707065;3.315466166666666;2.5514085101010098;3.5140277222222225;4.583945525252523;4.983383196969697;3.643798489898989;4.383443116161615;3.4111938636363623;5.621084934343434;4.929379388888889;2.957222621212121;6.9306205;5.319945045454546;4.865006681818182;6.498450136363635;6.940290237373737;4.889543439393938;2.0912155404040407;3.058113898989899;6.358219419191919;3.043814666666667;3.4504514090909084;normal
EPSM-COLON-0169;9.658699737373738;6.217366898989898;7.271651944444442;3.4651681363636366;7.485487484848485;8.15981437878788;3.790030227272727;3.8258243888888885;4.411162005050503;4.281126464646464;6.887083954545454;10.123525772727273;2.3172807727272726;2.7397117929292936;4.674980848484847;2.614314944444444;5.927043409090907;7.152648722222222;5.053040095959597;4.506764560606062;6.003065308080809;3.2176834343434337;3.462739353535353;2.9277830252525243;3.651227585858585;5.9717566464646445;4.8666610101010095;3.718014595959596;5.671677257575758;5.703572010101008;4.865188555555554;4.1066127727272725;2.2976511111111106;4.7111065000000005;3.685631363636365;3.0383886565656564;5.077480545454545;3.800251863636364;4.477344388888888;2.382237348484848;3.7711797676767684;4.853304585858584;3.4885218939393936;3.0885695606060595;3.9673236010101;3.448369318181817;5.0279076717171725;3.052928308080808;0.34999353030303026;2.6487324999999995;5.494981247474748;5.326024863636363;4.7295457171717175;4.581879106060606;6.535225075757575;1.1252054797979796;3.570624363636364;7.516641934343434;3.827827535353536;1.9190211666666663;normal
EPSM-COLON-0170;9.20484004040404;6.217366898989898;7.5438901767676745;4.3750193282828285;7.646760575757575;9.197284984848483;5.417067818181819;2.757104277777777;3.5881620808080794;3.291225686868686;5.051198085858585;10.844903409090907;2.0205333787878788;2.247440964646465;5.882295696969697;2.2774262777777774;5.173073232323231;7.69258756060606;5.0972632272727285;3.221256540404041;5.318061065656567;3.5943816767676764;3.729988727272727;2.4388272676767673;5.036734828282828;4.54728101010101;5.335227646464647;5.3646695050505055;4.570718833333333;3.73457245959596;4.572568111111112;4.053938166666667;4.332326136363637;4.413221166666666;1.1803189999999997;3.8547549545454554;4.9030925909090906;4.304245843434344;4.682381722222222;2.8559166010101005;4.028331813131314;3.8656546969696963;3.683503803030303;2.7293037828282816;1.4359298838383838;0.9947893181818176;4.48035942929293;5.283426762626262;2.884799590909091;6.601244500000001;4.969872641414142;2.4446612272727277;4.87105807070707;4.22589252020202;4.4781230303030295;2.654721409090909;1.9690291616161613;7.279016803030302;3.274406686868687;1.443749712121212;normal
EPSM-COLON-0171;8.478710000000001;6.026353;6.475812999999999;2.8937865000000005;7.025614999999998;8.719413999999999;3.4717659999999992;3.3422585;3.607671;4.613628;5.420428500000001;10.8235375;2.2440425;3.2153505;6.169361999999998;2.781943;5.0796579999999985;5.545505500000001;5.5686645000000015;3.3274825;5.6408795000000005;3.61708;3.241796;2.6850724999999995;4.934805999999998;5.578678;5.140001;4.150109;6.3518835;4.0731470000000005;4.297151;3.2965775;3.6362059999999996;4.069335499999998;4.222861999999999;3.047079;4.419117999999999;3.1559785;4.534095499999999;2.6661575;4.117851999999999;4.077912999999999;4.027571;3.1160485;3.9411425;3.4677514999999994;5.3897235000000006;4.477351500000001;3.0743965;6.183068499999999;4.260754500000001;5.2020065;5.174130999999999;3.9797935;5.025797000000002;2.643352;2.0934219999999994;6.4673005;3.642169;3.7984825;normal
EPSM-COLON-0172;6.859898272727272;5.412492797979796;6.672727833333332;3.109139409090909;7.75427596969697;8.004193787878789;3.669508924242424;4.328751499999999;4.136828696969697;3.651189606060605;5.179283146464647;11.926969863636366;2.7253084393939386;2.8451983989899;4.916443818181818;3.568832833333333;5.2617756060606045;9.09642854040404;6.1143952474747465;3.5179122373737384;2.669377994949495;3.8769053585858577;3.629770212121211;2.9277830252525243;4.937770025252525;6.050894181818181;5.205070247474748;3.443572111111111;5.958883803030304;4.2351655656565645;2.231604555555556;3.606204015151516;3.431732272727273;2.1790811666666663;2.4329751818181817;3.10937703030303;5.182113318181818;2.249501156565656;2.3244523888888886;2.720579671717171;4.171194060606061;4.22480011111111;4.8858922424242435;2.4680195808080803;2.996378065656565;2.3331056818181812;5.940488075757576;2.6280714595959602;0.9293777727272728;5.558220499999999;5.057390742424243;2.6367521363636364;5.083326601010102;4.092397550505051;4.935256818181818;2.1717163787878793;2.8659224747474745;6.0611880050505045;3.274406686868687;3.0279878939393936;normal
EPSM-COLON-0173;8.67533706060606;5.838602616161615;6.727175479797977;3.860755611111112;6.8941528181818175;8.41918203030303;2.8861204545454537;2.8828360555555554;6.112028515151513;5.181036262626262;5.7770134292929285;8.6807705;2.0205333787878788;3.3023070252525266;4.433517878787879;4.186462055555555;8.100251565656563;8.988440772727273;5.185709489898991;1.7379780555555555;4.587389873737374;3.6257731969696967;2.8614282626262617;2.5203198939393934;5.036734828282828;6.09046294949495;4.736503611111112;4.175418737373739;6.389693621212121;3.73457245959596;4.755455888888889;4.08027546969697;3.6652195707070714;3.1472085;3.059303272727273;3.3933305252525248;4.170663181818182;3.5288704898989893;4.135615499999998;2.246900419191918;3.2568756767676765;4.0003342272727265;4.755904303030302;3.937743217171716;4.0366768535353525;1.4408947727272718;5.575455914141416;2.2032146111111106;2.7761650454545457;5.4484285;4.444764035353535;3.289861227272727;5.5078636616161605;3.780909287878788;6.992358863636363;1.4874592525252524;2.545603434343434;4.72454664141414;3.597235515151515;3.0279878939393936;normal
EPSM-COLON-0174;8.977910191919191;6.880204393939392;6.427713424242422;2.9113456717171715;7.3242143939393936;8.15981437878788;3.187423712121212;5.397471611111111;4.081962035353533;4.551099404040404;4.880418005050505;7.598704045454546;1.1673846212121208;4.497821893939396;5.821929954545455;3.5126847222222213;4.995668484848483;9.204416308080807;5.185709489898991;4.308994095959597;5.820397510101012;4.033862959595959;3.8970195858585854;3.2537535303030296;5.696500181818181;4.349437171717172;5.048881368686869;5.5018907474747465;6.676900166666666;3.8680639545454554;5.267541666666666;4.211961984848485;3.2649556313131316;1.8067245;4.555531489898991;3.7482723939393936;4.9030925909090906;2.9473389747474736;2.3927981666666667;2.280734651515151;3.7140348686868685;1.9801412727272725;4.040970636363636;1.8801301262626255;1.8520493989898992;3.299667499999998;5.0279076717171725;4.610736752525252;0.6396856515151514;5.6680125;4.6635592878787895;1.945224863636364;3.1729098282828283;3.11343443939394;4.980970196969698;1.6887113484848484;1.9690291616161613;6.239406853535353;0.0;5.826808681818181;normal
EPSM-COLON-0175;9.129196757575757;5.317801727272727;5.992132252525253;2.63443443939394;7.861791363636364;7.018596712121212;2.5848171969696963;0.4310663888888884;4.6854953131313115;5.226031752525252;4.581552863636363;10.604444196969695;2.2060005;2.5287385808080813;4.554249363636363;3.1757960555555558;6.414906464646464;8.556489702020201;5.053040095959597;3.6167974696969702;4.724390722222223;2.1503717474747472;3.8302072424242417;3.2944998434343424;4.278004671717172;6.209169252525252;4.528251772727273;3.535052939393939;6.198222590909091;5.002741661616161;5.194386555555557;3.737890530303031;2.5978490656565656;4.785577833333333;4.2423674444444455;2.293010732323232;4.624071863636363;3.373795419191919;3.0762559444444437;2.8897508333333333;3.028296080808081;4.583945525252523;4.300946515151516;2.892606409090908;3.169761196969697;1.5524211363636355;2.6095696010101013;3.725618318181818;3.065857166666667;6.052284499999999;3.7008601767676765;4.058224863636363;4.65878954040404;4.537380782828284;4.066702621212121;1.4472088333333333;3.186241515151515;6.566141409090909;1.7524993535353537;2.394292621212121;normal
EPSM-COLON-0176;3.7585236767676777;6.359403505050503;6.182699015151514;2.63443443939394;7.001668212121213;8.41918203030303;2.464295893939393;4.705946833333333;2.8748954797979787;4.326121954545453;4.7523329444444435;10.604444196969695;2.354374196969697;2.071629954545455;5.761564212121212;3.681129055555555;5.48353154040404;8.988440772727273;6.15861837878788;3.715682702020203;2.4410432474747483;3.845513838383838;2.493960373737373;2.6833051464646456;5.7954649848484845;6.050894181818181;4.658409171717172;4.907265363636364;5.81528053030303;4.2351655656565645;2.8900005555555563;4.159287378787878;2.6645597222222217;3.891921833333333;2.5025671919191916;3.67728402020202;4.589194272727274;2.9085702070707065;2.4269710555555557;1.908558095959596;3.4283103737373732;4.404372818181816;4.1709585757575764;3.0885695606060595;3.516527459595959;4.303404772727271;5.301681792929294;4.044260954545455;3.6452414090909087;3.3623805;3.1757515707070714;4.288733954545455;3.3851783585858586;3.0244377929292936;4.752403303030302;1.004454222222222;3.058113898989899;6.269109994949495;3.920064343434344;1.4965576515151513;normal
EPSM-COLON-0177;8.0976725;6.0040785;6.376770500000001;2.7839965;7.697613499999999;8.4070735;3.4841305;2.8526785;3.9869265;4.6695285;5.1524835000000015;10.6122205;2.6369675;2.5841765;6.071431499999999;2.8172485000000003;5.1056995;7.1269205000000015;4.911606499999999;1.1203764999999999;6.4767265;3.0800005;3.5836075;3.1812635;4.983974499999999;5.9091535;5.323800499999999;4.371833499999998;6.479511499999999;5.5971435;4.5437125;3.2368375;3.3233385;3.8093475;4.1356665;3.6634645;4.3624085;2.7459595;4.4845144999999995;2.4747244999999998;4.7712155;4.5013615;3.6602945;3.3029645;4.374970500000001;3.2773295;5.071196499999999;4.3190415;3.4997635;5.840016500000001;4.8404665;4.8458235;5.2475495;6.1393925000000005;5.1195805;2.2633315;1.9623665;6.307275499999999;3.3823835;2.3633074999999995;normal
EPSM-COLON-0178;7.4650445353535355;4.939037444444444;7.271651944444442;2.7926694292929293;7.431729787878788;8.05606731818182;3.187423712121212;2.8199701666666663;6.112028515151513;4.866067833333332;5.734318409090909;10.123525772727273;2.0576268030303027;1.3332237121212118;5.761564212121212;1.9405376111111108;7.523686136363635;6.612709883838384;4.389693126262626;2.034633752525253;6.094399207070707;2.9665512727272723;3.1954899797979786;2.764797772727272;4.01409853030303;4.626418545454545;4.91872396969697;3.21487004040404;6.341825863636363;4.101674070707071;3.914172111111111;3.5535294090909093;3.5317982575757583;3.8174505;2.0850151313131318;3.464318898989899;2.7755595454545454;3.2187203484848483;4.203961277777776;2.0100607929292926;4.142621611111111;4.09012058080808;5.015880181818182;2.141414328282828;4.2794132373737375;4.266229318181816;5.8492300353535365;4.398308328282829;2.0157232272727272;2.7036285;4.794836439393941;4.711333954545454;5.649376015151515;4.715374075757576;4.889543439393938;1.4472088333333333;1.6487101212121211;6.417625702020202;1.4296705252525252;2.6583323181818184;normal
EPSM-COLON-0179;9.431769888888887;2.7611428181818183;7.244428121212119;5.047518035353535;6.679122030303032;8.26356143939394;4.091333484848484;2.6313724999999994;2.710295494949494;4.011153525252524;5.221978166666666;10.003296166666667;2.0947202272727274;3.864902257575759;4.9768095606060605;4.018017722222221;5.3504779797979785;10.608257287878788;4.433916257575758;4.605649792929294;5.1810602171717175;3.406032555555555;2.360335686868687;2.8870367121212115;4.508922545454545;5.9717566464646445;5.231101727272729;4.449861222222221;6.629032409090909;5.770317757575757;4.572568111111112;4.08027546969697;3.465087601010101;4.115335833333333;2.850527242424243;2.718940974747474;4.7984598181818185;2.133194853535353;4.477344388888888;2.043895025252525;4.342628757575758;4.314586464646464;3.3585339545454542;3.741780065656565;1.7826961464646462;3.002263863636362;3.202746863636364;4.327498853535354;3.138280196969697;5.722908499999999;4.050932580808081;4.672915772727271;5.932400722222222;3.7364109646464647;4.5695497878787865;1.5679600909090907;2.4815396262626264;6.358219419191919;0.3689472323232323;1.813405287878788;normal
EPSM-COLON-0180;7.843260949494949;6.40674904040404;7.08108518181818;3.030021914141414;6.464091242424242;8.471055560606061;4.151594136363636;2.5056407222222217;3.752762065656564;4.326121954545453;5.7770134292929285;10.724673803030305;2.3172807727272726;2.3529275707070707;6.3048558939393935;3.681129055555555;6.5479600252525225;7.908563095959597;5.539494540404041;1.0457814292929293;5.044059368686869;3.2490749545454536;4.364705989898988;2.4388272676767673;5.333629237373737;5.694775272727273;5.7777628030303045;4.038197494949495;6.341825863636363;4.702385797979797;4.4994130000000006;3.737890530303031;3.5317982575757583;4.748342166666666;3.7900193787878793;3.2158595909090906;4.693827045454546;3.722714328282828;4.340652833333332;2.7544139040404034;4.171194060606061;4.449265994949494;2.8385821969696963;2.337377479797979;2.6842884292929288;2.4818074999999986;5.0279076717171725;3.1237377828282833;2.0519347424242422;4.7347804999999985;4.3572459343434335;5.018679409090909;4.7295457171717175;3.7364109646464647;2.6953012575757573;1.2862071565656563;1.7768377373737372;6.090891146464647;1.1529601010101012;1.971829106060606;normal
